start_node,end_node,way_id,day,month,year,hour,agg,tracker_speed
2421506899,2700233840,23378734,9,4,2019,14,1.0,15.0
2421506899,2700233840,23378734,9,4,2019,15,1.0,3.0
2421506899,2700233840,23378734,9,4,2019,16,2.0,26.0
2421506899,2700233840,23378734,9,4,2019,18,2.0,12.666666666666666
2421506899,2700233840,23378734,9,4,2019,19,2.0,17.5
2421506899,2700233840,23378734,9,4,2019,20,2.0,12.0
2421506899,2700233840,23378734,9,4,2019,23,2.0,7.0
2421506899,2700233840,23378734,10,4,2019,7,1.0,16.0
2421506899,2700233840,23378734,10,4,2019,10,1.0,0.0
2421506899,2700233840,23378734,10,4,2019,14,1.0,7.0
2421506899,2700233840,23378734,10,4,2019,17,2.0,3.0
2421506899,2700233840,23378734,10,4,2019,18,2.0,4.857142857142857
2421506899,2700233840,23378734,10,4,2019,19,2.0,2.5
2421506899,2700233840,23378734,10,4,2019,21,2.0,6.666666666666667
2656375892,2656381702,210551738,2,4,2019,16,2.0,1.6666666666666667
2656375892,2656381702,210551738,2,4,2019,23,2.0,46.0
2656375892,2656381702,210551738,3,4,2019,22,2.0,33.0
2656375892,2656381702,210551738,5,4,2019,18,2.0,44.0
2656375892,2656381702,210551738,6,4,2019,19,2.0,29.0
2656375892,2656381702,210551738,8,4,2019,22,2.0,42.0
2656375892,2656381702,210551738,9,4,2019,8,1.0,45.0
2656375892,2656381702,210551738,9,4,2019,13,1.0,0.0
2656381702,2206327243,210551738,2,4,2019,13,1.0,0.75
2656381702,2206327243,210551738,2,4,2019,14,1.0,0.0
2656381702,2206327243,210551738,2,4,2019,15,1.0,0.0
2656381702,2206327243,210551738,2,4,2019,16,2.0,2.0
2656381702,2206327243,210551738,2,4,2019,19,2.0,15.0
2656381702,2206327243,210551738,3,4,2019,11,1.0,10.0
2656381702,2206327243,210551738,3,4,2019,19,2.0,5.0
2656381702,2206327243,210551738,4,4,2019,12,1.0,0.0
2656381702,2206327243,210551738,4,4,2019,22,2.0,32.0
2656381702,2206327243,210551738,4,4,2019,23,2.0,40.0
2656381702,2206327243,210551738,5,4,2019,14,1.0,35.0
2656381702,2206327243,210551738,5,4,2019,23,2.0,45.0
2656381702,2206327243,210551738,6,4,2019,1,1.0,44.0
2656381702,2206327243,210551738,6,4,2019,7,1.0,43.0
2656381702,2206327243,210551738,8,4,2019,10,1.0,48.0
2656381702,2206327243,210551738,8,4,2019,15,1.0,0.0
2656381702,2206327243,210551738,8,4,2019,17,2.0,49.0
2656381702,2206327243,210551738,8,4,2019,18,2.0,35.0
2656381702,2206327243,210551738,9,4,2019,0,0.0,38.0
2656381702,2206327243,210551738,9,4,2019,11,1.0,4.0
2656381702,2206327243,210551738,9,4,2019,13,1.0,0.0
2656381702,2206327243,210551738,9,4,2019,16,2.0,31.0
2656381702,2206327243,210551738,9,4,2019,18,2.0,34.0
2656381702,2206327243,210551738,9,4,2019,23,2.0,21.0
2656381702,2206327243,210551738,10,4,2019,2,1.0,38.0
2656381702,2206327243,210551738,10,4,2019,16,2.0,50.0
2656381702,2206327243,210551738,10,4,2019,18,2.0,2.5
2700233840,4902663724,23378734,4,4,2019,15,1.0,15.0
3328639930,4318423431,210551300,2,4,2019,8,1.0,11.0
3328639930,4318423431,210551300,2,4,2019,13,1.0,6.0
3328639930,4318423431,210551300,2,4,2019,15,1.0,10.666666666666666
3328639930,4318423431,210551300,2,4,2019,18,2.0,20.75
3328639930,4318423431,210551300,3,4,2019,8,1.0,13.5
3328639930,4318423431,210551300,3,4,2019,9,1.0,10.0
3328639930,4318423431,210551300,3,4,2019,11,1.0,12.0
3328639930,4318423431,210551300,3,4,2019,13,1.0,37.0
3328639930,4318423431,210551300,3,4,2019,15,1.0,7.0
3328639930,4318423431,210551300,3,4,2019,17,2.0,15.142857142857142
3328639930,4318423431,210551300,3,4,2019,18,2.0,7.0
3328639930,4318423431,210551300,3,4,2019,19,2.0,10.0
3328639930,4318423431,210551300,3,4,2019,20,2.0,17.5
3328639930,4318423431,210551300,4,4,2019,2,1.0,28.0
3328639930,4318423431,210551300,4,4,2019,10,1.0,11.0
3328639930,4318423431,210551300,4,4,2019,13,1.0,12.0
3328639930,4318423431,210551300,4,4,2019,16,2.0,11.0
3328639930,4318423431,210551300,4,4,2019,18,2.0,9.0
3328639930,4318423431,210551300,4,4,2019,19,2.0,7.0
3328639930,4318423431,210551300,5,4,2019,1,1.0,38.0
3328639930,4318423431,210551300,5,4,2019,4,1.0,9.5
3328639930,4318423431,210551300,5,4,2019,9,1.0,5.0
3328639930,4318423431,210551300,5,4,2019,10,1.0,10.0
3328639930,4318423431,210551300,5,4,2019,11,1.0,12.0
3328639930,4318423431,210551300,5,4,2019,12,1.0,49.5
3328639930,4318423431,210551300,5,4,2019,16,2.0,22.0
3328639930,4318423431,210551300,5,4,2019,19,2.0,11.0
3328639930,4318423431,210551300,5,4,2019,22,2.0,19.0
3328639930,4318423431,210551300,6,4,2019,9,1.0,18.0
3328639930,4318423431,210551300,6,4,2019,17,2.0,0.0
3328639930,4318423431,210551300,6,4,2019,19,2.0,13.0
3328639930,4318423431,210551300,7,4,2019,12,1.0,16.0
3328639930,4318423431,210551300,7,4,2019,13,1.0,7.0
3328639930,4318423431,210551300,7,4,2019,14,1.0,22.0
3328639930,4318423431,210551300,7,4,2019,15,1.0,9.0
3328639930,4318423431,210551300,7,4,2019,18,2.0,10.5
3328639930,4318423431,210551300,7,4,2019,19,2.0,7.0
3328639930,4318423431,210551300,7,4,2019,20,2.0,6.0
3328639930,4318423431,210551300,8,4,2019,0,0.0,22.0
3328639930,4318423431,210551300,8,4,2019,6,1.0,12.0
3328639930,4318423431,210551300,8,4,2019,9,1.0,6.0
3328639930,4318423431,210551300,8,4,2019,10,1.0,6.0
3328639930,4318423431,210551300,8,4,2019,11,1.0,16.0
3328639930,4318423431,210551300,8,4,2019,12,1.0,17.0
3328639930,4318423431,210551300,8,4,2019,16,2.0,24.0
3328639930,4318423431,210551300,8,4,2019,19,2.0,11.5
3328639930,4318423431,210551300,8,4,2019,20,2.0,7.5
3328639930,4318423431,210551300,9,4,2019,0,0.0,16.0
3328639930,4318423431,210551300,9,4,2019,4,1.0,27.0
3328639930,4318423431,210551300,9,4,2019,5,1.0,4.0
3328639930,4318423431,210551300,9,4,2019,7,1.0,10.0
3328639930,4318423431,210551300,9,4,2019,9,1.0,9.0
3328639930,4318423431,210551300,9,4,2019,11,1.0,24.0
3328639930,4318423431,210551300,9,4,2019,13,1.0,7.0
3328639930,4318423431,210551300,9,4,2019,14,1.0,11.5
3328639930,4318423431,210551300,9,4,2019,15,1.0,0.0
3328639930,4318423431,210551300,9,4,2019,17,2.0,21.0
3328639930,4318423431,210551300,9,4,2019,18,2.0,12.0
3328639930,4318423431,210551300,9,4,2019,20,2.0,9.5
3328639930,4318423431,210551300,9,4,2019,23,2.0,14.0
3328639930,4318423431,210551300,10,4,2019,0,0.0,8.0
3328639930,4318423431,210551300,10,4,2019,7,1.0,9.0
3328639930,4318423431,210551300,10,4,2019,10,1.0,10.0
3328639930,4318423431,210551300,10,4,2019,11,1.0,6.0
3328639930,4318423431,210551300,10,4,2019,21,2.0,6.0
3328639930,4318423431,210551300,10,4,2019,23,2.0,25.0
3442879164,3443346120,23056019,2,4,2019,7,1.0,6.0
3442879164,3443346120,23056019,2,4,2019,8,1.0,57.333333333333336
3442879164,3443346120,23056019,2,4,2019,9,1.0,15.0
3442879164,3443346120,23056019,2,4,2019,10,1.0,26.0
3442879164,3443346120,23056019,2,4,2019,11,1.0,35.0
3442879164,3443346120,23056019,2,4,2019,13,1.0,21.0
3442879164,3443346120,23056019,2,4,2019,15,1.0,21.666666666666668
3442879164,3443346120,23056019,2,4,2019,21,2.0,11.0
3442879164,3443346120,23056019,2,4,2019,23,2.0,39.0
3442879164,3443346120,23056019,3,4,2019,0,0.0,48.0
3442879164,3443346120,23056019,3,4,2019,6,1.0,6.0
3442879164,3443346120,23056019,3,4,2019,7,1.0,14.0
3442879164,3443346120,23056019,3,4,2019,9,1.0,48.5
3442879164,3443346120,23056019,3,4,2019,10,1.0,6.32
3442879164,3443346120,23056019,3,4,2019,12,1.0,10.5
3442879164,3443346120,23056019,3,4,2019,15,1.0,7.0
3442879164,3443346120,23056019,3,4,2019,17,2.0,9.0
3442879164,3443346120,23056019,3,4,2019,18,2.0,6.0
3442879164,3443346120,23056019,3,4,2019,19,2.0,8.666666666666666
3442879164,3443346120,23056019,3,4,2019,22,2.0,66.0
3442879164,3443346120,23056019,4,4,2019,7,1.0,17.0
3442879164,3443346120,23056019,4,4,2019,9,1.0,36.0
3442879164,3443346120,23056019,4,4,2019,10,1.0,10.0
3442879164,3443346120,23056019,4,4,2019,14,1.0,24.0
3442879164,3443346120,23056019,4,4,2019,16,2.0,5.0
3442879164,3443346120,23056019,4,4,2019,19,2.0,21.5
3442879164,3443346120,23056019,5,4,2019,4,1.0,11.0
3442879164,3443346120,23056019,5,4,2019,7,1.0,14.0
3442879164,3443346120,23056019,5,4,2019,10,1.0,32.6
3442879164,3443346120,23056019,5,4,2019,12,1.0,15.0
3442879164,3443346120,23056019,5,4,2019,15,1.0,30.0
3442879164,3443346120,23056019,5,4,2019,16,2.0,21.0
3442879164,3443346120,23056019,5,4,2019,17,2.0,47.0
3442879164,3443346120,23056019,5,4,2019,18,2.0,11.5
3442879164,3443346120,23056019,5,4,2019,20,2.0,9.0
3442879164,3443346120,23056019,6,4,2019,3,1.0,13.666666666666666
3442879164,3443346120,23056019,6,4,2019,8,1.0,37.4
3442879164,3443346120,23056019,6,4,2019,9,1.0,13.0
3442879164,3443346120,23056019,6,4,2019,11,1.0,31.0
3442879164,3443346120,23056019,6,4,2019,13,1.0,14.0
3442879164,3443346120,23056019,6,4,2019,14,1.0,40.0
3442879164,3443346120,23056019,6,4,2019,17,2.0,30.0
3442879164,3443346120,23056019,6,4,2019,18,2.0,7.0
3442879164,3443346120,23056019,6,4,2019,19,2.0,13.0
3442879164,3443346120,23056019,6,4,2019,23,2.0,24.0
3442879164,3443346120,23056019,7,4,2019,0,0.0,6.0
3442879164,3443346120,23056019,7,4,2019,1,1.0,14.5
3442879164,3443346120,23056019,7,4,2019,7,1.0,15.0
3442879164,3443346120,23056019,7,4,2019,10,1.0,9.0
3442879164,3443346120,23056019,7,4,2019,12,1.0,10.0
3442879164,3443346120,23056019,7,4,2019,14,1.0,21.0
3442879164,3443346120,23056019,7,4,2019,15,1.0,22.0
3442879164,3443346120,23056019,7,4,2019,16,2.0,9.0
3442879164,3443346120,23056019,7,4,2019,17,2.0,19.0
3442879164,3443346120,23056019,7,4,2019,18,2.0,10.0
3442879164,3443346120,23056019,7,4,2019,19,2.0,16.0
3442879164,3443346120,23056019,8,4,2019,1,1.0,24.0
3442879164,3443346120,23056019,8,4,2019,9,1.0,8.75
3442879164,3443346120,23056019,8,4,2019,10,1.0,19.0
3442879164,3443346120,23056019,8,4,2019,15,1.0,19.0
3442879164,3443346120,23056019,8,4,2019,19,2.0,12.0
3442879164,3443346120,23056019,8,4,2019,22,2.0,23.0
3442879164,3443346120,23056019,9,4,2019,5,1.0,7.0
3442879164,3443346120,23056019,9,4,2019,7,1.0,14.5
3442879164,3443346120,23056019,9,4,2019,9,1.0,41.0
3442879164,3443346120,23056019,9,4,2019,10,1.0,10.0
3442879164,3443346120,23056019,9,4,2019,13,1.0,23.5
3442879164,3443346120,23056019,9,4,2019,14,1.0,12.0
3442879164,3443346120,23056019,9,4,2019,16,2.0,8.0
3442879164,3443346120,23056019,9,4,2019,17,2.0,25.0
3442879164,3443346120,23056019,9,4,2019,19,2.0,37.0
3442879164,3443346120,23056019,9,4,2019,20,2.0,12.0
3442879164,3443346120,23056019,10,4,2019,4,1.0,48.0
3442879164,3443346120,23056019,10,4,2019,7,1.0,12.0
3442879164,3443346120,23056019,10,4,2019,10,1.0,23.0
3442879164,3443346120,23056019,10,4,2019,11,1.0,7.0
3442879164,3443346120,23056019,10,4,2019,13,1.0,9.0
3442879164,3443346120,23056019,10,4,2019,14,1.0,18.5
3442879164,3443346120,23056019,10,4,2019,15,1.0,10.0
3442879164,3443346120,23056019,10,4,2019,17,2.0,22.666666666666668
3442879164,3443346120,23056019,10,4,2019,21,2.0,14.0
3442879164,3443346120,23056019,10,4,2019,23,2.0,10.0
3903103775,5222162238,233822655,2,4,2019,4,1.0,32.0
3903103775,5222162238,233822655,2,4,2019,14,1.0,20.5
3903103775,5222162238,233822655,2,4,2019,16,2.0,39.0
3903103775,5222162238,233822655,2,4,2019,18,2.0,19.0
3903103775,5222162238,233822655,2,4,2019,19,2.0,11.0
3903103775,5222162238,233822655,2,4,2019,20,2.0,25.0
3903103775,5222162238,233822655,3,4,2019,14,1.0,19.0
3903103775,5222162238,233822655,3,4,2019,17,2.0,0.0
3903103775,5222162238,233822655,3,4,2019,18,2.0,0.0
3903103775,5222162238,233822655,3,4,2019,19,2.0,0.23255813953488372
3903103775,5222162238,233822655,3,4,2019,20,2.0,7.0
3903103775,5222162238,233822655,4,4,2019,14,1.0,0.0
3903103775,5222162238,233822655,4,4,2019,20,2.0,18.0
3903103775,5222162238,233822655,4,4,2019,21,2.0,4.25
3903103775,5222162238,233822655,4,4,2019,22,2.0,5.0
3903103775,5222162238,233822655,5,4,2019,12,1.0,15.0
3903103775,5222162238,233822655,5,4,2019,17,2.0,54.0
3903103775,5222162238,233822655,6,4,2019,21,2.0,44.0
3903103775,5222162238,233822655,7,4,2019,9,1.0,47.0
3903103775,5222162238,233822655,7,4,2019,13,1.0,57.0
3903103775,5222162238,233822655,8,4,2019,10,1.0,14.0
3903103775,5222162238,233822655,9,4,2019,9,1.0,18.0
3903103775,5222162238,233822655,9,4,2019,12,1.0,9.0
3903103775,5222162238,233822655,9,4,2019,17,2.0,19.0
3903103775,5222162238,233822655,9,4,2019,19,2.0,20.0
3903103775,5222162238,233822655,10,4,2019,10,1.0,14.5
3903103775,5222162238,233822655,10,4,2019,19,2.0,15.75
4902663725,4902663724,23378734,7,4,2019,18,2.0,14.0
6975572516,36202832,23378734,2,4,2019,11,1.0,67.0
6975572516,36202832,23378734,3,4,2019,9,1.0,0.0
6975572516,36202832,23378734,3,4,2019,18,2.0,11.0
6975572516,36202832,23378734,4,4,2019,12,1.0,34.0
6975572516,36202832,23378734,4,4,2019,15,1.0,40.2
6975572516,36202832,23378734,5,4,2019,2,1.0,43.0
6975572516,36202832,23378734,5,4,2019,9,1.0,0.0
6975572516,36202832,23378734,5,4,2019,21,2.0,42.0
6975572516,36202832,23378734,6,4,2019,10,1.0,28.0
6975572516,36202832,23378734,6,4,2019,12,1.0,36.0
6975572516,36202832,23378734,6,4,2019,20,2.0,10.0
6975572516,36202832,23378734,7,4,2019,7,1.0,28.0
6975572516,36202832,23378734,8,4,2019,10,1.0,7.333333333333333
6975572516,36202832,23378734,8,4,2019,14,1.0,35.0
6975572516,36202832,23378734,9,4,2019,19,2.0,0.0
6975572516,36202832,23378734,10,4,2019,18,2.0,6.5
6975572516,36202832,23378734,10,4,2019,21,2.0,26.0
